﻿objectid;insee;annee;sante_plaf;educ_plaf;revenu_plaf;idh2;nomcom;pop
1057;93063;2013;0.61494438;0.3626217;0.30093793;0.426168;Romainville;25657
1572;77262;2006;0.62545646;0.25901401;0.43081855;0.43842967;Louan-Villegruis-Fontaine;501
1624;77314;2006;0.08524596;0.3140203;0.41215725;0.2704745;Montolivet;247
1713;77409;2006;0.68378227;0.18748778;0.42968175;0.4336506;Saint-Germain-Laval;2784
1721;77417;2006;;0.30871586;0.42956461;;Saint-Léger;200
2110;91069;2006;0.63536385;0.25101474;0.48831114;0.45822991;Boigneville;427
2279;91661;2006;0.68375316;0.64801194;0.6605315;0.66409887;Villebon-sur-Yvette;9600
2502;95306;2006;0.66192102;0.43740512;0.57754105;0.55895573;Herblay;25824
2517;95369;2006;0.63868572;0.67691081;0.69761944;0.67107199;Margency;2824
2580;95611;2006;;0.19061584;;;Theuville;35
2638;77021;1999;;0.10747943;0.43881812;;Barbey;151
2787;77176;1999;0.5097518;0.13992063;0.4598206;0.36983101;Faremoutiers;2285
2908;77299;1999;;0.23989658;0.51933112;;Montarlot;227
2945;77338;1999;0.53439228;0.1639731;0.46449856;0.38762131;Noisy-Rudignon;464
3029;77427;1999;0.18386604;0.22932156;0.5665226;0.32657007;Saint-Mesmes;462
3062;77460;1999;0.26031125;0.15622361;0.53157648;0.31603712;Tancrou;270
3068;77466;1999;0.05667576;0.36200463;0.58716978;0.33528339;Tigeaux;366
3192;78165;1999;0.57387088;0.28921069;0.51662075;0.45990078;Les Clayes-sous-Bois;17049
3341;78536;1999;;0.27977592;0.52166938;;Sailly;349
3354;78567;1999;0.42078581;0.30585806;0.57630006;0.43431464;Saint-Martin-la-Garenne;740
3371;78618;1999;0.60059449;0.2797131;0.48613261;0.45548007;Tilly;440
3406;91047;1999;0.65687984;0.22997221;0.53961199;0.47548801;Baulne;1379
3514;91434;1999;0.48938799;0.25899926;0.51713197;0.42183974;Morsang-sur-Orge;19326
3716;95012;1999;;0.24828113;0.40611094;;Amenucourt;171
3747;95119;1999;;0.18210198;0.43107165;;Buhy;269
1456;77142;2006;0.52686237;0.42222189;0.55335055;0.5008116;Crécy-la-Chapelle;4029
1476;77163;2006;;0.39543861;0.48785603;;Douy-la-Ramée;276
1501;77190;2006;0.43770608;0.34522515;0.53484863;0.43925995;Fontains;261
1682;77378;2006;0.47397759;0.38259379;0.5666598;0.47441039;Pringy;2541
1792;77490;2006;0.4447488;0.14895253;0.4369994;0.34356691;Vendrest;703
1801;77501;2006;0.72203357;0.43671807;0.58286919;0.58054028;Villecerf;801
2305;92033;2006;0.66273599;0.76996898;0.76131621;0.7313404;Garches;18210
2312;92048;2006;0.61529316;0.62212186;0.63175401;0.62305634;Meudon;44745
2477;95218;2006;0.53414796;0.4346047;0.50548489;0.49141252;Éragny;16383
2518;95370;2006;0.61242991;0.37280404;0.54068207;0.50863867;Marines;3165
2529;95426;2006;0.68741712;0.66689106;0.71501041;0.68977286;Montlignon;2505
111;77095;2013;0.48707943;0.4665044;0.61146989;0.52168457;Charny;1250
119;77103;2013;0.56551582;0.53129912;0.63303557;0.57661684;Châtillon-la-Borde;218
189;77176;2013;0.42212005;0.36927273;0.51450314;0.43529864;Faremoutiers;2513
872;91247;2013;0.63910993;0.40717302;0.57992086;0.54206794;La Forêt-le-Roi;505
1002;92024;2013;0.56843931;0.58840762;0.36421201;0.50701965;Clichy;59255
1003;92025;2013;0.60655701;0.55636804;0.45825714;0.54039406;Colombes;84577
1075;94017;2013;0.56875555;0.43591056;0.39511992;0.46659534;Champigny-sur-Marne;75961
1466;77152;2006;0.46578225;0.24679751;0.35967499;0.35741825;Dammarie-les-Lys;20838
1545;77235;2006;;0.30867305;0.54154247;;Jaignes;327
1636;77327;2006;0.3569454;0.17308716;0.34990211;0.29331156;Nangis;7557
1848;78043;2006;0.75409693;0.91168872;0.80283229;0.82287265;Bailly;4022
1926;78261;2006;0.63072157;0.42217485;0.575894;0.54293014;Gaillon-sur-Montcient;669
2231;91507;2006;;0.34498735;0.57327024;;Prunay-sur-Essonne;305
2248;91553;2006;0.5657943;0.64408269;0.67582213;0.62856637;Saint-Germain-lès-Corbeil;7161
3599;92023;1999;0.5207847;0.41515702;0.58848451;0.50814208;Clamart;48619
3628;93006;1999;0.40879563;0.20707727;0.2675239;0.2944656;Bagnolet;32424
3743;95101;1999;0.24923356;0.0;0.43882378;0.22935244;Bray-et-Lû;753
3814;95355;1999;0.33297572;0.13054342;0.41435448;0.29262454;Magny-en-Vexin;5657
3819;95379;1999;;0.41704726;0.56208441;;Maudétour-en-Vexin;176
18;75118;2013;0.59843834;0.72754399;0.44376459;0.58991564;Paris 18e Arrondissement;199519
59;77040;2013;0.60705847;0.53604106;0.63410215;0.59240056;Boissise-le-Roi;3776
196;77183;2013;0.54075025;0.33926246;0.40815733;0.42939002;La Ferté-sous-Jouarre;9504
229;77218;2013;0.10212764;0.41920381;0.43685896;0.3193968;Grisy-sur-Seine;105
309;77298;2013;0.77201363;0.27992522;0.4954425;0.51579378;Mons-en-Montois;478
547;78034;2013;0.8201905;0.6130132;0.73014017;0.72111462;Auteuil;893
556;78068;2013;0.62368838;0.49444721;0.5506409;0.55625883;Blaru;920
654;78321;2013;0.60017323;0.74548974;0.72390459;0.68985585;Jouars-Pontchartrain;5283
713;78464;2013;0.69036344;0.59465689;0.65750594;0.64750876;Orcemont;865
775;78621;2013;0.53880301;0.29063343;0.23206003;0.35383216;Trappes;30979
815;91081;2013;0.86061144;0.54068915;0.59109003;0.66413021;Boissy-le-Sec;682
829;91112;2013;0.0;0.46135777;0.58987461;0.3504108;Brouy;134
897;91359;2013;0.45500755;0.35822874;0.53559353;0.44960994;Maisse;2715
90;77072;2013;0.36322673;0.38018035;0.4238351;0.38908073;Chalautre-la-Grande;715
284;77273;2013;0.62056275;0.53024633;0.53915375;0.56332094;Marchémoret;553
394;77389;2013;0.69297936;0.58397361;0.63410215;0.63701837;La Rochette;3238
415;77410;2013;0.61558603;0.4843695;0.59740225;0.56578593;Saint-Germain-Laxis;635
564;78084;2013;0.21931149;0.55519941;0.68164014;0.48538368;Boissy-sans-Avoir;590
671;78361;2013;0.52542953;0.3213871;0.20178528;0.34953397;Mantes-la-Jolie;45052
973;91639;2013;0.67976905;0.39755572;0.58392235;0.55374904;Vayres-sur-Essonne;900
1094;94054;2013;0.51182251;0.30711877;0.32283296;0.38059141;Orly;22377
1108;94075;2013;0.60384677;0.49929619;0.62115362;0.57476553;Villecresnes;9674
1149;95119;2013;0.46064581;0.44959091;0.54492503;0.48505392;Buhy;317
1160;95154;2013;0.59685578;0.42290909;0.49139354;0.50371947;Chennevières-lès-Louvres;321
1191;95270;2013;0.51044614;0.41257038;0.56157369;0.4948634;Genainville;546
1309;75110;2006;0.50876084;0.7074795;0.46049693;0.55891243;Paris 10e Arrondissement;92082
1313;75114;2006;0.60116677;0.78965258;0.6137265;0.66818195;Paris 14e Arrondissement;134370
1593;77283;2006;0.58843255;0.17039825;0.47207829;0.41030303;May-en-Multien;843
1606;77296;2006;0.5298108;0.4095991;0.3987726;0.44606083;Moissy-Cramayel;16549
1609;77299;2006;;0.41363454;0.51607176;;Montarlot;208
1635;77326;2006;0.76331066;0.43425195;0.46967358;0.5557454;Nandy;5935
1653;77345;2006;0.29006571;0.24088814;0.47658044;0.33584476;Orly-sur-Morin;633
1928;78263;2006;0.50785019;0.59076953;0.66570966;0.58810979;Gambais;2343
1929;78264;2006;;0.71314316;;;Gambaiseuil;63
1945;78302;2006;;0.50208832;0.73748188;;La Hauteville;177
1959;78334;2006;0.51767736;0.62200769;0.71895575;0.61954693;Lévis-Saint-Nom;1729
2307;92036;2006;0.51703377;0.19452617;0.20162803;0.30439599;Gennevilliers;43054
2722;77109;1999;0.62028921;0.04527211;0.38046644;0.34867592;Chenoise;1201
2769;77156;1999;0.29678645;0.05545053;0.47699154;0.27640951;Darvault;777
2897;77288;1999;0.41756482;0.25668188;0.34115863;0.33846844;Melun;35660
2976;77372;1999;0.59057794;0.37631909;0.55755673;0.50815125;Pomponne;3263
2996;77393;1999;0.41056895;0.13785797;0.4565237;0.33498354;Rozay-en-Brie;2614
3005;77402;1999;0.587812;0.0369702;0.20691244;0.27723155;Saint-Barthélemy;361
3265;78350;1999;0.56107309;0.74708275;0.79354847;0.7005681;Louveciennes;7110
3277;78381;1999;0.31750303;0.20993063;0.50361236;0.34368201;Maulette;712
3387;78672;1999;0.53202448;0.68796116;0.78104952;0.66701172;Villennes-sur-Seine;4788
3414;91085;1999;0.46466071;0.27344141;0.5765007;0.43820094;Boissy-sous-Saint-Yon;3566
3428;91114;1999;0.51586509;0.37091786;0.57921095;0.48866463;Brunoy;23642
3472;91249;1999;0.45502637;0.43922284;0.62553534;0.50659485;Forges-les-Bains;3230
3539;91534;1999;0.55328825;0.52174294;0.69843031;0.59115384;Saclay;2882
3551;91570;1999;0.54436924;0.32524138;0.51455588;0.46138883;Saint-Michel-sur-Orge;20376
3595;92014;1999;0.63044403;0.69659128;0.69467331;0.67390287;Bourg-la-Reine;18246
3658;93070;1999;0.36190064;0.19056849;0.22313027;0.25853313;Saint-Ouen;39719
3701;94069;1999;0.55011399;0.55839746;0.5923936;0.56696835;Saint-Maurice;12742
3719;95019;1999;0.47849111;0.17348574;0.47490309;0.37562665;Arnouville;12262
3824;95395;1999;0.27890499;0.23719165;0.51077323;0.34228996;Le Mesnil-Aubry;759
142;77127;2013;0.760201;0.39457918;0.54660606;0.56712875;Coubert;2079
164;77149;2013;0.42584656;0.35456452;0.50737398;0.42926169;Cucharmoy;226
217;77205;2013;1.0;0.49853372;0.59417475;0.69756949;Gesvres-le-Chapitre;159
406;77401;2013;0.98580873;0.42945161;0.54124982;0.65217005;Sainte-Aulde;698
465;77461;2013;0.42155364;0.39449853;0.55860527;0.45821915;Thénisy;284
508;77509;2013;0.80152303;0.3409824;0.48976622;0.54409055;Villeneuve-les-Bordes;604
525;77526;2013;0.66513775;0.45243988;0.54445448;0.55401071;Vincy-Manoeuvre;249
676;78368;2013;0.73720841;0.76147067;0.76593407;0.75487105;Mareil-sur-Mauldre;1741
703;78431;2013;0.72295737;0.78272581;0.80227401;0.76931906;Morainvilliers;2620
779;78640;2013;0.80279166;0.610739;0.62200247;0.67851105;Vélizy-Villacoublay;20997
1263;95541;2013;0.19308112;0.22146188;0.36755612;0.2606997;Saint-Clair-sur-Epte;978
1358;77040;2006;0.69654323;0.45905259;0.63919166;0.59826249;Boissise-le-Roi;3623
1362;77044;2006;0.36693158;0.34861452;0.49437621;0.40330744;Bombon;913
1416;77101;2006;0.51952212;0.18808476;0.45989282;0.38916657;Châtenay-sur-Seine;895
1516;77205;2006;;0.36975646;;;Gesvres-le-Chapitre;158
1575;77265;2006;0.4556109;0.18760355;0.42981561;0.35767669;Luzancy;942
1625;77315;2006;0.50346648;0.38165521;0.57510809;0.48674326;Montry;3227
1794;77492;2006;0.55158397;0.22194995;0.34831195;0.37394862;Verdelot;728
1888;78158;2006;0.69175417;0.77655498;0.71226843;0.72685919;Le Chesnay;29542
2069;78609;2006;0.6253412;0.42628956;0.60356741;0.55173272;Tessancourt-sur-Aubette;953
2293;92007;2006;0.57173053;0.37128193;0.36899365;0.43733537;Bagneux;38936
2327;93001;2006;0.46279025;0.19387704;0.1074803;0.25471586;Aubervilliers;73506
2429;95051;2006;0.59879783;0.44864674;0.60938674;0.55227711;Beauchamp;8869
2449;95120;2006;0.67590014;0.46177611;0.59824563;0.57864063;Butry-sur-Oise;1987
2527;95422;2006;0.80641187;0.55229717;0.62283268;0.6605139;Montgeroult;423
2545;95480;2006;0.5876757;0.5025485;0.59068366;0.56030262;Parmain;5397
2789;77178;1999;0.26767451;0.21753762;0.51725286;0.334155;Faÿ-lès-Nemours;429
2933;77325;1999;0.67702501;0.00222163;0.35991695;0.34638786;Mouy-sur-Seine;381
2970;77366;1999;;0.08590756;0.47362055;;Le Plessis-l'Évêque;234
3019;77416;1999;;0.2036494;0.45822184;;Saint-Just-en-Brie;196
3044;77442;1999;0.68930047;0.3236004;0.56708325;0.52666138;Samoreau;2155
3085;77483;1999;0.57625214;0.20878743;0.51832191;0.43445383;Varreddes;1814
3106;77509;1999;0.38015315;0.11381449;0.41992967;0.30463244;Villeneuve-les-Bordes;576
3498;91376;1999;0.53411657;0.33333687;0.5864443;0.48463258;Marolles-en-Hurepoix;4665
3564;91617;1999;0.43850154;0.42357083;0.59255339;0.48487525;Tigery;1258
3693;94055;1999;0.4905859;0.24955777;0.5789341;0.43969259;Ormesson-sur-Marne;9792
3732;95056;1999;0.42122742;0.16778184;0.54508536;0.37803154;Belloy-en-France;1536
865;91226;2013;0.59250496;0.42945748;0.57532799;0.53243014;Étréchy;6492
930;91494;2013;0.6943143;0.59578006;0.64365824;0.6445842;Le Plessis-Pâté;4027
1172;95205;2013;0.6822637;0.50470381;0.53985326;0.57560692;Écouen;7263
1230;95426;2013;0.73903193;0.72147947;0.73792447;0.73281196;Montlignon;2699
1404;77088;2006;0.32589076;0.26481903;0.42720001;0.33930326;La Chapelle-la-Reine;2674
1490;77178;2006;;0.29063679;0.4932343;;Faÿ-lès-Nemours;443
1615;77305;2006;0.33618264;0.13452768;0.15429098;0.20833377;Montereau-Fault-Yonne;16768
1750;77447;2006;0.60391787;0.57789324;0.68936831;0.62372647;Seine-Port;1902
1775;77472;2006;0.59152636;0.25136154;0.45890585;0.43393125;La Trétoire;384
1811;77513;2006;0.60745456;0.331739;0.48636693;0.47518683;Villenoy;3988
1862;78082;2006;0.31128106;0.29906215;0.52171851;0.37735391;Boissy-Mauvoisin;633
1906;78206;2006;0.5716344;0.29191845;0.52377946;0.4624441;Ecquevilly;4329
2153;91195;2006;0.81589985;0.47512735;0.62056612;0.63719778;Dannemois;812
2264;91613;2006;;0.3610358;0.505912;;Congerville-Thionville;221
2289;91691;2006;0.63116332;0.47901008;0.58771391;0.56596244;Yerres;28572
2340;93032;2006;0.55690246;0.34869415;0.47747679;0.46102447;Gagny;37729
2388;94046;2006;0.6200443;0.51883167;0.53442776;0.55776791;Maisons-Alfort;53233
2515;95355;2006;0.2775728;0.17975947;0.42803959;0.29512395;Magny-en-Vexin;5430
2592;95660;2006;0.49281846;0.37274271;0.62742411;0.49766176;Villaines-sous-Bois;649
2796;77185;1999;0.41519287;0.3889053;0.59516302;0.4664204;Fleury-en-Bière;545
2925;77316;1999;0.43938477;0.23819424;0.46107657;0.37955186;Orvannes;7582
2980;77377;1999;0.56353719;0.21798957;0.54671695;0.4427479;Presles-en-Brie;1685
3164;78089;1999;0.32198062;0.07582202;0.38900466;0.2622691;Bonnières-sur-Seine;3993
3206;78208;1999;0.57215485;0.45865523;0.52019832;0.5170028;Élancourt;26630
3211;78227;1999;0.2870588;0.38537486;0.61604539;0.42949302;Évecquemont;671
3313;78466;1999;0.59092864;0.56844935;0.75169404;0.63702401;Orgeval;4801
3368;78609;1999;0.84457393;0.26196545;0.56792067;0.55815335;Tessancourt-sur-Aubette;916
3594;92012;1999;0.57151318;0.66468695;0.65992397;0.63204137;Boulogne-Billancourt;106316
3686;94044;1999;0.62428277;0.27172743;0.48093496;0.45898172;Limeil-Brévannes;17525
3694;94056;1999;0.59568029;0.40236727;0.64964586;0.54923114;Périgny;2017
3892;95675;1999;0.39952722;0.32092366;0.57553365;0.43199484;Villeron;700
28;77008;2013;0.64175055;0.38986657;0.36968653;0.46710122;Armentières-en-Brie;1337
43;77024;2013;0.48878976;0.4383871;0.50926944;0.47881543;Bassevelle;342
356;77348;2013;0.80606026;0.46481672;0.5976742;0.62285039;Ormesson;297
363;77356;2013;0.74153872;0.42378886;;;Passy-sur-Seine;52
471;77467;2013;0.66020969;0.32884018;0.4425898;0.47721322;La Tombe;221
534;78003;2013;0.54263565;0.44912903;0.55338077;0.51504849;Ablis;3250
562;78077;2013;0.63236742;0.63234018;0.58222733;0.61564497;La Boissière-École;757
750;78558;2013;0.20183596;0.43385191;0.61169123;0.41579303;Saint-Illiers-la-Ville;343
818;91093;2013;0.62880145;0.81978152;0.77167905;0.74008734;Boullay-les-Troux;626
1111;94078;2013;0.52094233;0.29836657;0.21739407;0.34556766;Villeneuve-Saint-Georges;32575
1144;95094;2013;0.67008676;0.26246921;0.49101423;0.4745234;Bouqueval;325
1324;77005;2006;0.47144356;0.52094208;0.621173;0.53785288;Annet-sur-Marne;3198
1339;77021;2006;;0.26060278;0.4167922;;Barbey;165
1392;77076;2006;0.54293162;0.24888928;0.43238645;0.40806912;Chalmaison;690
1600;77290;2006;0.5498841;0.38123934;0.48043446;0.4705193;Méry-sur-Marne;581
1796;77494;2006;0.58993146;0.35477065;0.51372242;0.48614151;Vernou-la-Celle-sur-Seine;2653
1832;77534;2006;;0.34601437;0.55469495;;Yèbles;582
1872;78113;2006;0.75109119;0.49264122;0.61325952;0.61899731;Brueil-en-Vexin;640
2128;91112;2006;;0.45801409;;;Brouy;121
2224;91471;2006;0.71019766;0.71780959;0.70844604;0.71215109;Orsay;16597
2484;95254;2006;0.48052898;0.47570648;0.58382579;0.51335375;Frémécourt;539
2656;77039;1999;0.14526953;0.52943688;0.70365287;0.45945309;Boissise-la-Bertrand;889
2657;77040;1999;0.52223967;0.40620409;0.6170296;0.51515778;Boissise-le-Roi;3653
2661;77044;1999;0.26628629;0.20195872;0.510842;0.32636234;Bombon;906
2668;77051;1999;0.27838103;0.02343107;0.34088112;0.21423107;Bray-sur-Seine;2278
2790;77179;1999;0.53314214;0.45277303;0.58628286;0.52406601;Féricy;515
2823;77214;1999;;0.50424017;0.75483043;;Gressy;815
2855;77246;1999;0.67836497;0.09084534;0.43313947;0.40078326;Léchelle;524
2883;77274;1999;0.53456264;0.13656489;0.44276805;0.37129853;Marcilly;353
3094;77493;1999;0.47129355;0.1053392;0.42866944;0.33510073;Verneuil-l'Étang;3129
3423;91105;1999;0.35643479;0.33436857;0.54886449;0.41322262;Breuillet;7330
3438;91137;1999;;0.12029941;0.48313286;;Champmotteux;241
3456;91204;1999;0.47107736;0.36076188;0.59911845;0.4769859;Écharcon;578
3607;92040;1999;0.54532032;0.54988993;0.60830989;0.56784005;Issy-les-Moulineaux;52642
3788;95268;1999;0.46494899;0.0641028;0.06880642;0.19928607;Garges-lès-Gonesse;40060
24;77004;2013;0.64231662;0.36172141;0.66183423;0.55529075;Andrezel;284
338;77328;2013;0.70868188;0.40907038;0.57499857;0.56425028;Nanteau-sur-Essonne;449
520;77521;2013;0.71299912;0.56821554;0.59189131;0.62436866;Villiers-sur-Morin;1918
613;78227;2013;0.5716467;0.63878886;0.68673427;0.63238994;Évecquemont;794
678;78380;2013;0.66380782;0.54406012;0.65413592;0.62066795;Maule;5675
842;91148;2013;0.71326214;0.41287243;0.66106072;0.59573176;Chauffour-lès-Étréchy;140
920;91458;2013;0.72077286;0.67597361;0.65196822;0.6829049;Nozay;4778
934;91511;2013;0.35721395;0.30153372;0.4778055;0.37885106;Pussay;2038
1166;95177;2013;0.63943164;0.49033724;0.55019939;0.55998942;Cormeilles-en-Vexin;1231
1237;95445;2013;0.56247969;0.58293255;0.6623629;0.60259171;Nerville-la-Forêt;683
1242;95456;2013;0.55164355;0.49947947;0.56191062;0.53767788;Noisy-sur-Oise;682
1378;77060;2006;0.59776742;0.26094583;0.55811689;0.47227671;Buthiers;737
1450;77136;2006;;0.53541276;0.65597195;;Courquetaine;187
1468;77154;2006;0.51281946;0.34824048;0.56506232;0.47537409;Dammartin-sur-Tigeaux;816
1543;77233;2006;0.36062845;0.35651003;0.50109297;0.40607715;Iverny;580
1552;77242;2006;0.68988939;0.13848158;0.40807619;0.41214905;Jutigny;561
1887;78152;2006;0.51614599;0.85675635;0.82508628;0.73266287;Chavenay;1840
1988;78401;2006;0.44167881;0.35925595;0.46842054;0.42311843;Meulan-en-Yvelines;8727
2045;78548;2006;;0.74176298;0.79829072;;Saint-Forget;484
2071;78616;2006;0.75016653;0.61263804;0.65900794;0.6739375;Thoiry;1120
2076;78624;2006;0.5807761;0.55212906;0.63003539;0.58764685;Triel-sur-Seine;11834
2125;91106;2006;0.71876568;0.37459884;0.57037069;0.5545784;Breux-Jouy;1235
2174;91272;2006;0.72956103;0.84559356;0.75350935;0.77622131;Gif-sur-Yvette;21816
2346;93048;2006;0.51434806;0.36682676;0.31758599;0.39958694;Montreuil;101587
2408;94076;2006;0.54106155;0.38275641;0.41573107;0.44651634;Villejuif;50571
2475;95213;2006;0.67371951;0.52789189;0.68135221;0.62765454;Épiais-Rhus;621
2519;95371;2006;0.49630473;0.34765182;0.55538633;0.46644763;Marly-la-Ville;5567
2687;77071;1999;0.30361687;0.1029569;0.42956246;0.27871208;Chaintreaux;785
2918;77309;1999;0.54967813;0.09572618;0.4747137;0.37337267;Monthyon;1330
2932;77323;1999;0.43530211;0.23425154;0.5369731;0.40217558;Moussy-le-Vieux;1012
2984;77381;1999;0.74043449;0.21285248;0.45860535;0.47063078;Quiers;583
3087;77485;1999;0.47730135;0.34914782;0.60361651;0.47668856;Le Vaudoué;719
3123;77526;1999;;0.05715011;0.30499347;;Vincy-Manoeuvre;193
3146;78036;1999;;0.58357771;0.64414869;;Autouillet;349
3186;78152;1999;0.58897618;0.74249837;0.80594864;0.7124744;Chavenay;1755
3200;78192;1999;0.61768558;0.15777126;0.47406459;0.41650714;Dammartin-en-Serve;944
3201;78193;1999;0.41327701;0.59871321;0.70987857;0.57395626;Dampierre-en-Yvelines;1052
3333;78517;1999;0.55825885;0.4273431;0.55382789;0.51314328;Rambouillet;24789
3492;91340;1999;0.5930156;0.32863572;0.54924612;0.49029915;Lisses;7205
3561;91600;1999;0.57464034;0.59225188;0.7187485;0.62854691;Soisy-sur-Seine;7070
3613;92050;1999;0.3978869;0.27118298;0.33396937;0.33434642;Nanterre;84270
3631;93010;1999;0.42954515;0.14283734;0.27656053;0.282981;Bondy;46829
3890;95658;1999;0.52286739;0.38518829;0.56470055;0.49091874;Vigny;1035
568;78092;2013;0.74233494;0.79233138;0.71782526;0.75083053;Bougival;8729
632;78267;2013;0.45193577;0.29541496;0.53342694;0.42692589;Gargenville;6877
707;78442;2013;0.66784247;0.71119501;0.71276732;0.69726827;Neauphle-le-Château;3097
820;91097;2013;0.56276992;0.56627126;0.5395036;0.5561816;Boussy-Saint-Antoine;6709
1168;95183;2013;0.93078072;0.7172522;0.5766908;0.74157457;Courdimanche;6610
1760;77457;2006;0.61670109;0.38742771;0.53521315;0.51311398;Solers;1279
1843;78030;2006;0.64355889;0.71121561;0.71881162;0.69119537;Auffargis;1940
2022;78486;2006;0.59437167;0.48451196;0.60684467;0.56190943;Le Perray-en-Yvelines;6388
2079;78642;2006;0.6136048;0.57731658;0.61163454;0.60085197;Verneuil-sur-Seine;15408
